 area_code, diabetes_me_1_no_3_11_7_13
311061336,884.389714141616
303011051,582.0197314
303021052,355.607862060305
303021053,404.4473842
303021055,285.613403839695
303021054,161.303763694291
303021058,191.833686181884
303021059,335.989409423826
303031062,341.481476003725
303031060,492.7630938
312021346,138.761991636021
303031063,559.704443243224
303031064,163.90628416143
303031065,350.711667840944
303041070,322.350284263488
303031066,420.519924534844
303041067,187.295479898746
303041071,325.090874
303041068,449.929433536512
303041069,200.479499601254
303051073,778.322665502712
303051074,138.013667401517
303051075,524.772474598483
303051076,539.0809909
303061077,303.329830319001
304011085,149.060812056272
304021086,282.579935352651
303061078,521.437122480999
305011106,101.574046348796
303061079,416.507970872373
303061080,866.373643527627
304011081,239.96814420624
304011082,241.083742604253
304011083,129.968776539475
304011084,313.98225609376
304021087,217.159500158468
304021088,351.424368813488
308031222,273.180190390169
304021089,126.219688720187
304021090,293.153176266326
304021091,168.125505388882
308031223,714.219718877391
304031092,199.173535455063
304031093,142.548742219744
304031094,331.281479198143
304031095,159.278104725192
304031096,248.2221765
304031097,225.149918001857
304041098,237.334480856297
304041103,560.605515981333
305031119,64.6482542394351
304041099,0.878692031318703
305031126,203.429021335604
304041102,0
306011141,391.541648700368
306011142,355.540002315198
304041100,216.516750494878
305021114,147.655293037129
304041101,236.562309848826
305031130,161.759909158446
306031163,null
304041104,317.805333887349
306021152,270.661686949378
305011105,228.58249414488
312021347,17.3149117799483
305011107,202.504198766718
305021115,153.956035655921
305011108,183.83242865512
305011109,366.2202849
305011110,188.352548887245
305011111,109.577676151204
305011112,280.286117146037
305021116,118.720821472277
305021117,301.1955114
306021153,252.179339174424
305021118,165.007879644079
305031120,147.295471604329
305031121,168.216713059089
305031122,325.818124442363
305031123,107.989022924139
305031124,153.693938373771
305031125,143.827569024777
305031127,115.24878917114
306021144,234.040344925576
305031128,184.398193251691
305031129,100.366268364788
305031131,221.242380450429
305041132,356.900804665115
305041133,125.243299146552
305041134,255.746214134885
306021156,273.773151893721
305041135,240.322346255328
306041164,219.219241725283
306041165,174.062266474717
306051166,485.799590925777
306051167,262.032722610668
306051168,222.025692921585
306051169,385.094945663555
306051170,521.217603378415
307011171,214.568558142317
305041136,133.603421444672
307011172,233.624978230385
307011173,290.820194506942
307011174,190.697294521907
307011175,125.285763092784
307011176,227.65741951465
305041137,245.689349353448
307011177,203.358575462181
307011178,188.105557328834
307021179,383.976200377359
307021180,349.151447722641
307021181,112.051468167038
307021182,190.300503703455
307021183,594.850894229507
306011138,178.081714243825
306011139,324.878754409116
306021146,368.144274679849
306011140,123.143420355807
306011143,195.481764575686
306021145,335.140791806279
306021148,295.015518130152
307031184,203.108773641934
307031185,183.349018694638
307031186,196.835835563428
306021147,364.467623069883
306021149,422.479514720151
306021150,0
306021151,310.200216677022
306021154,343.358045745171
306021155,164.769890799964
306021157,263.19026822843
306031158,null
308011192,363.0683253
308021193,212.234312071154
308021194,282.380936272493
306031159,null
306031160,326.105258513738
306031161,441.87175844598
306031162,0.260052040282087
307031187,320.823421262871
307031188,327.080193037129
308021195,193.945305127507
307031189,636.122139
308011190,266.302429228851
308011191,313.672516971149
308021198,348.065772230637
308021199,224.278641889422
308021200,398.385245828846
308021203,174.962700502786
308021204,184.737674295105
308031214,176.911042919822
308031205,311.972498344506
308031206,83.7034248721302
308031207,198.229562825487
308031215,214.001039804802
308031208,318.862420404364
308031209,154.861251229377
308031210,394.919882242444
308031211,217.898539072805
308031212,134.192618385426
308031213,304.583454255374
308031216,203.121307385208
308031217,156.589011382689
308031218,136.457322297122
308031219,138.788791747665
308031220,92.7442994556337
308031221,0.310412307586725
312021356,252.743838855587
309011224,330.709923117167
309011228,462.689048634661
309011225,324.269972730427
312021357,283.646409841293
309011226,560.231217369573
309011227,453.689246882834
311061329,236.966305392771
309101267,345.594201101858
309021230,218.426487327093
309011229,249.771236365339
309101268,181.417462298142
309101269,136.025600396408
309021232,352.499101409678
309031236,372.562171650906
309021231,438.283072972907
309101270,765.260729003592
312021358,221.79422244549
312031359,326.2887278804
309021233,462.181361490321
310011274,1292.62021268046
310011275,313.096001950661
309021234,536.5616829
310011276,413.397263819539
310021277,451.726316835598
310021278,282.724183659248
312031360,0
312031361,246.9354082196
313011362,666.4931202
313011363,1210.2871307
309031235,321.5354547
310021281,711.633992949298
310021282,482.127795364402
313021364,142.345974909142
309061248,981.4603181
309031238,729.7853232
310031285,177.583659891757
310031286,267.972523350888
310031287,705.211424
311031316,246.493017792363
309031237,574.538129649094
309061247,312.517591917398
309031239,435.906924343301
309071256,549.839905
309071257,101.290993691928
309031240,451.091791656699
309041241,158.195994988876
309041242,519.775535311124
309051243,252.809891794595
309071258,754.556390255659
309081259,139.93328859936
310031288,151.005592147464
309051244,535.7337107
310031290,208.984716016176
310031291,274.02932658246
309051245,254.849279305405
309061246,426.659903338727
310041296,200.525534298674
310041297,418.783309470786
309061249,526.6586609
309081260,221.83603880064
313031371,357.919555257143
309061250,273.867788243875
309081262,440.5252989
309071251,305.18191215707
309071252,562.8693635
309071253,297.92807164293
309071254,104.350858652413
309071255,562.1037417
309081261,773.4359786
309091265,337.551112692331
309091263,463.63261531129
309091264,248.601832996379
314011384,233.474498227875
309091266,1414.8072336
310011271,198.140256799652
310041298,0.27813812893787
310041299,359.261749878082
310041300,428.888994822195
316041433,979.486835622338
316051434,185.077936525961
316051435,357.752550474039
310011272,296.169447349686
316061443,283.888110832195
316061444,386.525172267985
310011273,704.8310909
310021279,0.177553391454416
310021280,721.7278504
310031283,377.38732671754
310031284,415.207839317808
310031289,168.213206136361
310031292,253.807458849112
311021308,269.430904282319
310031293,426.554870794412
310031294,85.3709889138306
310031295,171.465557482192
310041301,0
401021009,160.662431448782
310041302,500.2203886
310041303,156.743494201326
401021010,226.36293423801
801081095,152.936563978975
310041304,239.9069709
311011305,556.6254948
311021309,232.176159531387
311021306,460.746133455219
311021307,669.261430444781
311021310,217.216883586293
311031311,600.7837538
311031312,252.246781466006
311031315,0
311031313,158.671513270114
311031314,424.348517702605
311031317,434.948712631389
311031318,193.346674029886
311051328,359.186485243732
311031319,493.780969207637
311041320,330.2720743
311041321,771.934755207813
311051323,436.813806947619
311041322,229.226274292187
401061021,647.143428417455
311051324,325.685045857186
801081096,102.121050731235
311051325,303.950549
311051327,457.281107842813
801081097,127.210291601864
311051326,477.139022908649
311061330,584.248045511034
311061331,433.030734358384
311061332,620.633734909394
311061333,598.647717488966
311061334,340.634327707229
312011337,398.90889317216
312011338,200.237733869414
312011339,75.9075122321041
312011340,182.32615512784
312011341,181.711841698482
507011154,696.499943447475
312021342,476.027899049495
312021343,123.934807562902
312021344,302.284475286349
312021345,0.204164337206603
312021348,328.072499679783
312021349,222.879923579678
312021350,139.157482058707
312021351,240.98197268286
312021352,560.3503941
312021353,286.510619879933
317011446,382.8926023
312021354,163.059661933868
312021355,127.515733890879
313021365,907.860802
313021366,720.873491877926
313021367,152.725675165658
313021368,277.640516112932
313021369,147.020523634342
313031370,268.439666442857
313041372,589.3965625
313041373,978.4461603
313041374,174.999225238809
313041375,589.337228944148
313041376,102.594521917043
313051377,418.788706957348
318021485,149.573514015228
318021486,247.098337571269
313051378,552.801021844316
313051379,458.475049755684
313051380,879.615117242652
313051381,497.269069
317011447,400.538614414299
314011382,469.820621083175
314011383,469.566833072125
314011385,236.791489016825
314011386,658.6820061
314011387,344.78811
317011452,246.988886922594
314021388,632.5669222
504031056,1034.92036909131
314021389,444.6571506
314021390,607.1323271
701021014,0.141874180269653
314031391,319.845782124879
314031392,217.318567679977
402041043,825.259751188234
314031393,322.618429120022
314031394,355.725302975121
315011395,null
315011396,null
315011397,null
315011398,null
315011399,null
315011400,null
315011401,null
315011402,null
315011403,null
315021404,null
402041047,791.334168970932
315021405,530.5612368
315021406,null
315021407,null
315031408,null
315031409,null
315031410,null
315031411,null
315031412,null
318021478,189.921201105828
316011413,615.71533120772
316011414,578.48228369228
316011415,219.462997862222
316011416,284.285140637778
316021417,419.53568123845
317011453,375.75053775739
316021418,247.371455534196
316021419,263.792381630295
316021420,673.515379054181
318021479,180.0989688082
316021421,455.258461745819
316021422,337.414910231255
318021481,306.184961348713
316021423,366.367390857073
316021424,237.388034708731
317011456,527.297865085701
316031425,488.661508999936
701021030,123.903450768831
316031426,378.336561700064
316031427,760.9678279
317011457,378.502939059883
317011458,393.947119999682
316031428,407.4771704
316041429,324.976208219302
316041430,163.313163180698
316041431,455.266022777662
316041432,689.8706152
316051436,275.627665064532
316051437,224.891468935468
316051438,478.4834489
316061439,276.86756294296
316061440,381.980309667805
316061441,213.17917785704
316061442,361.061327832015
317011445,196.973559999841
318021467,189.338932516956
317011448,276.235478181985
317011449,192.618643600476
317011450,367.4726827
317011451,393.924103218015
317011454,231.681401208211
317011455,309.376171317523
317011459,507.4832388344
318011460,397.647990392529
318011461,353.556586607471
318021468,248.390379107573
318011462,null
318011463,null
318021469,96.561474093095
318021470,158.013000929266
318021471,385.027235024661
318011464,null
318011465,null
318021472,237.049720767816
318021473,336.2258234
318011466,null
318021474,188.680144332664
318021482,454.513171970735
318021475,252.966472181727
318021476,304.830992719729
318021477,158.564770549831
318021483,81.5430605840791
318021484,220.288723242192
318021480,381.268511775339
318021487,137.994655059763
319011500,513.194827074869
318021488,188.84631530722
318021489,161.126335328731
318021490,240.495364564713
318021491,225.170042294673
319011501,291.965040835998
319011492,242.603288182366
319011493,749.736251307908
319031512,786.815911032368
319031513,375.150776567632
319031514,1172.15913077767
319031515,248.290549203942
319041516,222.907393660954
319011494,178.222496358259
319011495,414.513834836028
319011496,254.151185209726
319041520,951.168023451828
319011497,488.910313689104
319011498,367.354703141741
319011499,475.875635332728
319011502,557.613677331274
319021503,335.249965325611
319021504,264.122114539465
505031102,554.959961693555
319021505,372.030099231946
319021506,608.066914607476
319021507,140.914744968054
319021508,193.776461525894
319021509,613.411698292524
319021510,0.312879109029968
319031511,397.292651718388
319041517,240.487010184348
319041518,675.100151611776
319041519,305.124258742922
319041521,746.517817648172
319051522,514.715646186814
401031013,762.455332714388
319051523,188.071463886085
319051524,952.093640202069
319051525,454.461471027101
319051526,255.372055097931
401041016,1312.5788112
401021007,622.2406549
401031011,945.4929796
801021028,null
401011001,424.8220339
401021008,215.441154962902
401011002,259.9389785
401021003,293.190331786862
401021004,732.918238561991
401021005,155.606493488316
401021006,386.474265613138
401031012,446.340862985612
401051017,536.645926039288
401041014,522.8365035
401051018,1004.110009
401041015,1510.935095
401061020,275.912788763999
401051019,717.395833560711
401061022,323.895609818546
401071023,950.7789586
401071024,834.4602176
402011025,338.1595324
402011026,949.7625353
402011027,222.5830049
402021028,648.219204101667
402021029,720.291592
506031131,785.611192273058
402021030,770.135542588085
402021031,705.3092649
402021034,948.825083611915
402021035,149.475113204201
402021032,311.479875694132
402021033,114.9057262
402031036,1911.4764137
402031037,1044.7061725
402031038,973.6607336
402041039,0.160398294802143
701041043,98.9671416271457
402041040,789.0037358
402041041,667.183409929068
402041042,4.09451240960346
402041044,864.857996202162
402041045,978.055335605198
402041048,1148.29712932671
402051049,365.348777901124
701041044,157.371936744232
402041046,1175.69875617329
402051050,351.670962798876
402051051,520.5454069
702011045,189.562430007782
402051052,918.851829
702011046,222.466964842055
402051053,878.150679683202
402051054,733.074182316798
402051055,624.0568917
403021060,359.557846175862
403011056,725.784404049599
403021061,774.197358130347
403011057,1065.1156944504
403021058,738.374848208301
403021059,486.757291868516
403021062,793.830799891699
403021064,714.744135869653
702011054,null
403021063,379.731845055621
801011001,112.560924731349
403031065,205.539967098302
403031066,328.041245047807
403031067,507.54404015389
403031068,622.314145986809
403031069,648.532928013191
403031070,454.4378311
506031126,0
403041071,451.570613557588
403041086,417.4366837
403041072,509.66629
403041087,787.604648568958
403041073,624.256537666245
403041076,162.807292962779
403041074,519.909650177431
403041075,124.284482638316
403041079,543.429534933755
403041077,396.731062879633
403041078,267.056563531042
403041080,595.128768428171
403041081,0
403041085,607.343249172345
403041082,1.4801698225692
403041083,270.946795610825
403041084,892.761388127655
403041088,155.462051750859
403041089,483.296591171829
404011090,535.59968964534
404011091,982.833812406539
404011092,798.8656186
801081098,159.453886314509
404011093,1233.63717465466
404011094,501.935195692738
801091099,100.438146527571
404011095,1129.81642559346
404011096,932.8705051
507021167,0.407819650356824
404011097,1346.67041380726
404021098,0
508061219,null
404021099,733.85287171399
801011015,181.019273727216
404021100,711.38798788601
404021101,1147.46723320788
404021102,1837.65146879212
404021103,null
404031104,0
801011020,115.870206851925
404031105,141.117484844803
404031107,1092.1032563
404031106,632.9350464
405011114,306.480113768121
404031108,1125.7614491
404031109,243.852320455197
405011110,263.404972373783
405011111,359.045080449724
405011112,252.253910126217
405011113,137.352222050276
405011115,226.727497031879
405021116,193.143489652919
405021117,233.178834847081
405021118,232.4301017
405041126,326.3072519
406011135,null
406011136,1307.0955108
406011137,0
406021138,null
406021139,null
406021140,119.838933390678
406021141,null
406021142,720.774985109322
406021143,70.3051822
407011144,754.649820258148
407011146,319.4804946
407011147,303.6761017
407011148,969.592713113818
407021152,308.9768785
407021153,1455.5590192
407021154,274.9775538
407021155,95.8543624
407021156,188.481824942009
407021157,300.030037545124
407021158,197.360923257991
407031159,408.45071026842
407031160,256.77621663158
407031161,165.268587770497
407031162,278.592446179827
407031163,92.3140266913474
407031164,433.375436401539
407031165,1014.2124629
407031166,252.517385498461
407031167,388.609999
407031168,258.521864828825
407031169,299.833607629503
407031170,382.3062977
501011001,159.174997195033
501011002,921.4865714
501011003,311.8921693
501011004,262.732040004967
501021005,474.4278873
501021006,733.476818000667
501021007,188.8998467
501021008,274.542703425927
501021009,381.32067
501021010,103.724388332184
505011073,545.8848727
501021011,0.378911874073507
501021012,355.994062267816
501021013,259.2669096
501021014,583.272966730566
501021015,295.534142799333
501021016,248.862205869434
501031017,291.444783595813
501031018,262.571761004187
501031019,320.156357869315
501031020,297.393625130685
502011021,258.151965805584
502011022,345.892929494416
502011023,672.418825709729
502011024,841.1619853
504031059,656.01798825374
502011025,579.799711875679
502011026,287.9435847
502011027,451.7514715
502011028,627.428533014592
502011029,404.1350514
503011030,266.878439683281
801011024,127.56602585341
503011031,291.57643094158
503011032,284.126697291815
503011033,303.629877316719
503011034,388.845375966606
503011035,686.219115827371
503011036,308.348942872629
503021037,1.10458452907268
503021038,521.760795844263
503021039,613.4613263
503021040,432.892235355737
503021041,880.353869670927
503021042,550.95286774664
504031063,0.60494042113148
503021043,606.24943255336
504011044,637.4684888
504031064,0.216941697744746
504011045,856.090469496928
504011047,1100.6658542
504011048,424.3963425
504021049,164.471644301497
801011026,118.227503704937
801021027,null
504021050,281.330415885548
504021051,186.128714514452
504021052,0.858112926790419
504021054,565.9455355
504031055,0
801021029,null
504031057,766.610748678869
504031067,291.846667686354
504031058,234.622446110943
801031031,10.6196104817518
801031032,1.17229466357001
801031033,8.61981370272064
504031060,71.0155803344897
504031061,148.1701669
504031062,361.014279579775
504031065,225.235629413646
504031066,429.578312320224
505011072,600.989151391545
504031068,151.45130871177
504031069,0
505011070,336.0512142
505011071,443.6338863
801041034,119.118194137813
505011074,375.043129534066
505011076,242.542875276822
505011075,427.192288643042
505011077,494.154149365934
505011078,516.322215507113
505011079,432.957719776387
505021088,588.983328886859
505011080,318.984206446792
505011081,326.807472361602
505011082,381.593111765413
505011083,359.421819131285
505021084,807.58385300586
505021091,0.377552058441262
505021085,992.862923191925
505021092,558.441345699231
505021086,1325.94785849627
505021087,0.161808025046255
505021089,732.658568213141
505021090,828.715602908075
505021093,712.117118228569
505021095,607.804878082084
505021094,271.022686589088
505021096,493.053111611682
505031099,528.778077860894
505021097,850.460845203733
505031098,771.843162465803
505031100,300.767834538819
505031101,321.430843439107
505031103,565.6753212
505031104,700.458823740642
801071083,61.6701609571976
801041038,49.6664476186034
505031106,0
505031105,545.0972786
507011162,19.3961401499049
505031107,332.697211961181
506011113,170.7361734
506021121,2.54909861064785
505031108,1160.3544371
505031109,291.4283697
506011117,225.4585606
506021118,594.253023478747
506011110,705.3571226
506021119,607.299330645582
506011111,0
506011112,263.52571494562
506011114,502.57473615438
506021120,0.134163084770939
506011115,340.358777566317
506031125,458.826570060229
506011116,314.538136233683
506021122,977.646398725834
506021123,551.350006054418
506031124,922.127427302459
506031129,594.392045766713
506031127,704.93991809019
506031130,0.990216607350769
506031128,571.8822062
506041132,906.637427879158
507041180,488.998450989961
506041133,662.956313584418
506041134,986.789283160094
506061142,275.035378391092
506041135,469.661396215582
506041136,607.342060760749
506061143,191.695410827623
506061144,133.505773281285
801091103,123.798656987677
506041137,984.5826508
506051138,577.783492809262
506051139,427.164564090738
506051140,668.078518488849
506051141,520.792136211151
506071145,476.655358654712
507011156,62.8815817184078
506071146,417.890854
506071147,584.729019345288
507011148,354.755049821768
507011151,0
507011149,202.555488115382
507011150,0.698561792666844
507011152,375.988453556764
507011155,0.441593383447923
507011157,5.571153247201
507011158,28.9375667432362
507011159,453.818614012507
507011160,642.863229052525
507011161,273.436198612623
801091110,114.052011728266
507011163,242.027142851265
507021164,301.004182616574
507021165,575.339307783426
507021166,913.923836449643
507031168,33.6807593084962
507031169,232.79260913048
507031170,338.394543036758
507031171,57.5218616610239
507031172,5.09657995618455
507041184,249.744301835963
507031173,0.688727021106021
507031174,497.720060585951
507051186,508.388852591023
507041175,458.063726941877
507041176,161.152208123175
507041177,521.713148990877
508041205,370.7731199
508041206,null
507041178,597.961778134948
507041179,332.464285348083
508051214,167.226628274149
508051215,null
508051216,211.060914070709
508051217,270.413005855142
508061218,null
507041181,622.24700707316
508031198,280.634724714484
507041182,534.005880761957
507041183,190.4347893
507051185,405.655384287838
507051187,406.9953775
507051188,873.349729737817
508031201,0
508031202,196.186644485516
507051189,0.765734571160155
507051190,437.216735405734
801051053,58.947330483544
507051191,381.673949312162
801051054,82.9196537692324
507051192,466.16221068086
507051193,431.886721813406
508011194,483.6975462
508011195,143.6244635
508061221,null
508021196,239.2734469
508021197,null
508031204,0
508031199,365.4948563
508031200,223.1365076
508061222,139.931927
508061223,164.3755607
508031203,null
508061224,203.6664353
509011225,669.6763217
509011226,128.307119786032
508041207,null
508041208,null
508041209,null
508051210,639.408324509708
508051211,401.366035790292
508051212,233.3369857
508051213,295.5045321
508061220,313.0980607
509011227,182.37848858475
509011228,290.543018383447
509011229,110.394178306873
509011230,204.6794523
509011231,163.331965293127
509011233,400.6699032
509011234,273.037731616553
801051055,137.811766783367
509011235,0
602011047,166.903877397605
509021236,201.326700336835
509021237,166.147505321201
509021243,523.608096354915
509021244,189.800418551326
509021245,245.907828145085
509031246,193.0196026
509031247,171.815862763636
509031248,109.6712946
602021054,244.015344541995
602021055,214.484564400687
602021056,122.479944599313
602021057,173.048131158005
602031058,161.186964487375
602031059,355.078483274102
602031060,179.999295931001
509031249,201.714714
509031250,182.348205136364
601011001,327.2497761
601011002,139.015161563355
601011003,108.087476536645
601021004,280.491960938711
601021009,265.8335104
601031021,190.999073349371
601021010,199.6229216
601021011,280.5056294
601021012,144.075510767694
601051033,190.930660755017
601061034,297.131282932705
601061035,325.904865667295
602011036,165.916781475922
602031061,173.385903268999
602011037,143.146253293112
602011038,159.5247376271
602011039,147.129929761251
602031062,194.113225612626
602031063,403.030522246285
602031064,327.654584879613
603011065,109.264609904646
603011066,155.768755253284
603011067,305.548340272274
603011068,0.30197496979635
602011040,201.658491771189
602011042,210.255039578872
602011043,160.611488567194
603021069,132.4442841
603021070,211.08019247647
603021071,175.6884333
603021072,421.67152192353
603031073,149.2877654
603031074,227.0290713
602011044,321.7653072
604011075,184.77134801525
604011076,204.251555371314
604011077,211.64616458475
602011045,213.697804712752
602011048,172.683773309283
602011049,185.52208321893
602011050,186.394362863135
604011078,302.783309898586
604011079,197.332518935199
604011080,140.060494793487
604011081,190.890350015366
604011082,320.2306429
604011083,212.8252815
604011084,287.656150086048
604021085,652.5468546
602011051,125.1168323729
604021086,246.9688168
604021087,215.719335482686
604021088,130.833542575791
604021089,223.0436067
602011052,198.828135253934
602021053,202.051272
701011002,174.536896317621
701011003,1.57448025281022
701011004,125.075175204949
701011005,124.460743886779
701011006,109.983205952402
701011007,75.8822677939756
701021017,0.302718476386458
701011008,143.930536281286
701011009,101.841990986651
701021015,0.518945959519643
701021016,134.904909977745
701021021,98.1296413531769
701021018,85.9604619366963
701021019,209.481185659429
701021020,221.891217941738
701021022,205.675581956285
701021026,154.690963441147
701021023,116.680913366716
701021024,87.6153761655664
701021027,118.7486888857
701021028,99.7375487295663
701021029,83.9422233262116
701021025,173.056965220574
701031031,175.232107347282
701031032,318.010804399441
701031033,0.815412318972927
801071073,229.065488614073
701031034,116.277796685539
701031035,148.649665748765
701041036,84.3268755493249
701041037,136.119134997423
701041038,96.8265973089083
701041039,152.265744116752
701041040,146.837539341593
701041041,109.194186703168
701041042,0.184985311452609
702011047,191.475484358612
702011048,214.347111930755
702011049,154.872377779401
702011050,null
702011051,97.9908950813944
801041039,92.6553962237816
702011052,null
801041043,7.10131809189334
702011053,null
702021055,null
702021056,null
702031057,null
702031058,null
702031059,null
702031060,null
702031061,null
702041062,null
702041063,null
702041064,null
702051065,null
702051066,null
702051067,401.3233
702051068,null
801011002,166.805462869533
801011008,189.555080776671
801011003,237.290022701586
801011011,122.729816123434
801011012,0.171156035937252
801011004,115.327401853214
801011005,131.555297450816
801011006,202.819902585644
801011013,130.467314287887
801011007,201.009529402768
801011009,144.64359774927
801011010,86.2736419646236
801011014,116.229866034654
801011016,271.565248202926
801011017,135.482435238712
801011018,0
801011019,157.064188978419
801011021,103.939714169286
801041044,108.118254726305
801011022,130.162967603393
801011023,130.512646919676
801011025,104.130374082714
801031030,31.5485181519575
801041035,31.977320925845
801041036,31.9131523888701
801041037,13.6608875904183
801041040,136.779332612084
801041045,0.146105749630142
801041041,0.87663449778085
801051050,197.743409947104
801041042,0.06416853697494
801041046,252.509306871462
801051051,95.1423273172782
801041047,195.462053376061
801041048,159.698570652478
801051049,41.0794427732347
801051052,102.907343939048
801051056,112.963006584172
801051057,173.902555777829
801051058,203.558252427414
801051059,33.0430680437147
801051060,75.0409536431802
801051061,198.596253510882
801061062,125.245334404976
801061063,52.9936595873638
801061064,140.882939598309
801071079,129.671960616366
801061065,150.347383232862
801061066,0
801071081,169.452697303227
801061067,204.822119877541
801061068,0.135011140213773
801071082,521.8383471
801061069,117.330202003925
801061070,131.45584685481
801071071,173.474293027512
801071072,150.72061465812
801071074,205.660202961066
801071075,182.216574593128
801071076,130.136280787844
801071077,111.646354213922
801071078,266.279611451519
801071080,64.8337988422767
801081093,147.742307079977
801071084,228.909844538592
801071085,0.102850371360185
801071086,79.6478533609524
801071087,123.034832132332
801071088,157.867866317259
801071089,0.994220256481787
801071090,347.460971496771
801081094,132.845570313041
801081091,133.384596972371
801081092,158.816854808028
801091100,216.689530194262
801091101,167.559126202095
801091102,133.933729718061
801091104,117.39620638288
801091105,110.324585217508
801091106,145.746990917521
801091107,35.2280039849615
801091108,126.979570169238
801091109,84.0549052699596
